product_id,project_id,project_name,product_name,row_number,duplicate_number,group_size,action
16723,1874,Иллан сумки для ноутов и подушка / Расчет (Универсальная позиция)_ВТБ перерасчёт позиций договора_50-3000_ВТБ_КГИ_ММ 17-05-2024,Чехол для ноутбука 13 дюймов,3,1,2,KEEP
16976,1874,Иллан сумки для ноутов и подушка / Расчет (Универсальная позиция)_ВТБ перерасчёт позиций договора_50-3000_ВТБ_КГИ_ММ 17-05-2024,Чехол для ноутбука 13 дюймов,3,2,2,DELETE
15846,1875,[Просчет] Наталья Галкина / Яндексоид,"Набор предметов - 4 штуки, 1 набор от 10000шт",4,1,2,KEEP
16041,1875,[Просчет] Наталья Галкина / Яндексоид,"Набор предметов - 4 штуки, 1 набор от 10000шт",4,2,2,DELETE
15843,1875,[Просчет] Наталья Галкина / Яндексоид,"Фигурка ""Мальчик/Девочка"" - одна фигурка с движущимися руками от 10000шт",3,1,2,KEEP
16040,1875,[Просчет] Наталья Галкина / Яндексоид,"Фигурка ""Мальчик/Девочка"" - одна фигурка с движущимися руками от 10000шт",3,2,2,DELETE
15591,1876,[Просчет] Юля Авангард / зонты,Зонт складной автомат,3,1,2,KEEP
15800,1876,[Просчет] Юля Авангард / зонты,Зонт складной автомат,3,2,2,DELETE
15592,1876,[Просчет] Юля Авангард / зонты,Зонт-трость,4,1,2,KEEP
15593,1876,[Просчет] Юля Авангард / зонты,Зонт-трость,5,1,2,KEEP
15801,1876,[Просчет] Юля Авангард / зонты,Зонт-трость,4,2,2,DELETE
15803,1876,[Просчет] Юля Авангард / зонты,Зонт-трость,5,2,2,DELETE
15594,1876,[Просчет] Юля Авангард / зонты,Зонт-трость автомат,6,1,2,KEEP
15805,1876,[Просчет] Юля Авангард / зонты,Зонт-трость автомат,6,2,2,DELETE
15571,1877,[Просчет] тетрис,Тетрис,3,1,2,KEEP
15572,1877,[Просчет] тетрис,Тетрис,4,1,2,KEEP
15767,1877,[Просчет] тетрис,Тетрис,3,2,2,DELETE
15769,1877,[Просчет] тетрис,Тетрис,4,2,2,DELETE
16685,1878,"[Просчет] ООО ББ / Наполнение для адвент календарей 100, 500 и 1000 штук 17-05-2024",Вкладыш под чехол,6,1,2,KEEP
16954,1878,"[Просчет] ООО ББ / Наполнение для адвент календарей 100, 500 и 1000 штук 17-05-2024",Вкладыш под чехол,6,2,2,DELETE
16684,1878,"[Просчет] ООО ББ / Наполнение для адвент календарей 100, 500 и 1000 штук 17-05-2024",Диско шар 360 с USB,3,1,2,KEEP
16953,1878,"[Просчет] ООО ББ / Наполнение для адвент календарей 100, 500 и 1000 штук 17-05-2024",Диско шар 360 с USB,3,2,2,DELETE
15670,1881,[Просчет] Елена Витошнова / 14-05-2024,Мешочек для свечи,3,1,2,KEEP
15671,1881,[Просчет] Елена Витошнова / 14-05-2024,Мешочек для свечи,4,1,2,KEEP
15672,1881,[Просчет] Елена Витошнова / 14-05-2024,Мешочек для свечи,5,1,2,KEEP
15919,1881,[Просчет] Елена Витошнова / 14-05-2024,Мешочек для свечи,3,2,2,DELETE
15921,1881,[Просчет] Елена Витошнова / 14-05-2024,Мешочек для свечи,4,2,2,DELETE
15923,1881,[Просчет] Елена Витошнова / 14-05-2024,Мешочек для свечи,5,2,2,DELETE
15573,1883,"[Просчет] ООО ""ОТКРЫТАЯ ПЛАНЕТА"" / Гирлянды 1000шт 16-05-2024",Гирлянда,3,1,2,KEEP
15770,1883,"[Просчет] ООО ""ОТКРЫТАЯ ПЛАНЕТА"" / Гирлянды 1000шт 16-05-2024",Гирлянда,3,2,2,DELETE
16552,1884,[Просчет] Срочно \ Запрос \ ЭН-00000863173,Светоотражающие SLAP-браслеты с брендированием,3,1,2,KEEP
16863,1884,[Просчет] Срочно \ Запрос \ ЭН-00000863173,Светоотражающие SLAP-браслеты с брендированием,3,2,2,DELETE
15961,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Блокнот,8,1,2,KEEP
16107,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Блокнот,8,2,2,DELETE
15965,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Блокнот c изменениями в тз,10,1,2,KEEP
16109,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Блокнот c изменениями в тз,10,2,2,DELETE
15962,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Ежедневник,9,1,2,KEEP
16108,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Ежедневник,9,2,2,DELETE
15967,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Ежедневник с изменеиями в тз,11,1,2,KEEP
16110,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Ежедневник с изменеиями в тз,11,2,2,DELETE
15954,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Календарь,3,1,2,KEEP
16101,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Календарь,3,2,2,DELETE
15956,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Коробка,4,1,2,KEEP
16103,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Коробка,4,2,2,DELETE
15959,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Ручка,7,1,2,KEEP
16105,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Ручка,7,2,2,DELETE
15957,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Шоппер,5,1,2,KEEP
16104,1888,[Просчет] корпоративные подарки на 2025г.(Балтика),Шоппер,5,2,2,DELETE
16591,1893,[Просчет] Мария ТМГ / шары с каплей нефти,Шар,3,1,2,KEEP
16593,1893,[Просчет] Мария ТМГ / шары с каплей нефти,Шар,5,1,2,KEEP
16885,1893,[Просчет] Мария ТМГ / шары с каплей нефти,Шар,3,2,2,DELETE
16886,1893,[Просчет] Мария ТМГ / шары с каплей нефти,Шар,5,2,2,DELETE
16554,1895,[Просчет] перчатки / 14-05-2024,Перчатки с принтом,3,1,6,KEEP
16556,1895,[Просчет] перчатки / 14-05-2024,Перчатки с принтом,4,2,6,DELETE
16558,1895,[Просчет] перчатки / 14-05-2024,Перчатки с принтом,5,3,6,DELETE
16864,1895,[Просчет] перчатки / 14-05-2024,Перчатки с принтом,3,4,6,DELETE
16865,1895,[Просчет] перчатки / 14-05-2024,Перчатки с принтом,4,5,6,DELETE
16866,1895,[Просчет] перчатки / 14-05-2024,Перчатки с принтом,5,6,6,DELETE
16602,1896,[Просчет] Алла Яндекс / ремни 2000 шт,Ремень,3,1,2,KEEP
16892,1896,[Просчет] Алла Яндекс / ремни 2000 шт,Ремень,3,2,2,DELETE
15725,1897,[Просчет] Нина / куртки Лавка,куртка,3,1,2,KEEP
15979,1897,[Просчет] Нина / куртки Лавка,куртка,3,2,2,DELETE
15576,1898,[Просчет] Ирина Рыкова / ApelBurg Team / Ланьярды на бусинах 14-05-2024,Ланъярд на бусинах,3,1,2,KEEP
15577,1898,[Просчет] Ирина Рыкова / ApelBurg Team / Ланьярды на бусинах 14-05-2024,Ланъярд на бусинах,4,1,2,KEEP
15775,1898,[Просчет] Ирина Рыкова / ApelBurg Team / Ланьярды на бусинах 14-05-2024,Ланъярд на бусинах,3,2,2,DELETE
15776,1898,[Просчет] Ирина Рыкова / ApelBurg Team / Ланьярды на бусинах 14-05-2024,Ланъярд на бусинах,4,2,2,DELETE
16459,1904,[Просчет] ИП Богатиков / Шнуры 14-05-2024,Ланъярд-кабель,3,1,2,KEEP
16460,1904,[Просчет] ИП Богатиков / Шнуры 14-05-2024,Ланъярд-кабель,6,1,2,KEEP
16689,1904,[Просчет] ИП Богатиков / Шнуры 14-05-2024,Ланъярд-кабель,3,2,2,DELETE
16692,1904,[Просчет] ИП Богатиков / Шнуры 14-05-2024,Ланъярд-кабель,6,2,2,DELETE
16854,1908,"[Просчет] ООО ""ПАРТНЕРС"" / Самолет 14-05-2024",Самолет,3,1,2,KEEP
17062,1908,"[Просчет] ООО ""ПАРТНЕРС"" / Самолет 14-05-2024",Самолет,3,2,2,DELETE
15493,1912,[Просчет] Запрос \ 000003744 \шнурки,Светоотражающиеся шнурки,3,1,4,KEEP
15494,1912,[Просчет] Запрос \ 000003744 \шнурки,Светоотражающиеся шнурки,3,2,4,DELETE
15523,1912,[Просчет] Запрос \ 000003744 \шнурки,Светоотражающиеся шнурки,3,3,4,DELETE
15695,1912,[Просчет] Запрос \ 000003744 \шнурки,Светоотражающиеся шнурки,3,4,4,DELETE
15802,1915,[Просчет] Ирина ТМГ / стаканы 900 шт,Стакан,3,1,2,KEEP
15804,1915,[Просчет] Ирина ТМГ / стаканы 900 шт,Стакан,4,1,2,KEEP
16020,1915,[Просчет] Ирина ТМГ / стаканы 900 шт,Стакан,3,2,2,DELETE
16021,1915,[Просчет] Ирина ТМГ / стаканы 900 шт,Стакан,4,2,2,DELETE
16307,1916,"[Просчет] ООО ""КГИ"" / Расчет (Универсальная позиция)_пенал школьный с наполнением _15-25 тыс шт_ВТБ_КГИ_Мегамаинд 13-05-2024",Карандаши цветные в коробке,23,1,2,KEEP
16367,1916,"[Просчет] ООО ""КГИ"" / Расчет (Универсальная позиция)_пенал школьный с наполнением _15-25 тыс шт_ВТБ_КГИ_Мегамаинд 13-05-2024",Карандаши цветные в коробке,23,2,2,DELETE
16309,1916,"[Просчет] ООО ""КГИ"" / Расчет (Универсальная позиция)_пенал школьный с наполнением _15-25 тыс шт_ВТБ_КГИ_Мегамаинд 13-05-2024",Карандаши цветные в тубусе,24,1,2,KEEP
16370,1916,"[Просчет] ООО ""КГИ"" / Расчет (Универсальная позиция)_пенал школьный с наполнением _15-25 тыс шт_ВТБ_КГИ_Мегамаинд 13-05-2024",Карандаши цветные в тубусе,24,2,2,DELETE
16311,1916,"[Просчет] ООО ""КГИ"" / Расчет (Универсальная позиция)_пенал школьный с наполнением _15-25 тыс шт_ВТБ_КГИ_Мегамаинд 13-05-2024",Карандаши цветные в фабричной коробке,27,1,2,KEEP
16376,1916,"[Просчет] ООО ""КГИ"" / Расчет (Универсальная позиция)_пенал школьный с наполнением _15-25 тыс шт_ВТБ_КГИ_Мегамаинд 13-05-2024",Карандаши цветные в фабричной коробке,27,2,2,DELETE
