ID,Название,Ошибок_x10,Всего,%,URL
2590,[Просчет-РФ] Ирина Ефимова / ЗАДАЧА ОТ РЭШАДА / Футболки 300 шт. 10-06-2025,14,14,100.0%,https://docs.google.com/spreadsheets/d/1tqZ9Ebv9ILgS3hNEcqJ0vwj8se-6_GHO_tt7SgOLnG8
2436,[Просчет] Елизавета Шелопаева / Брелок с буквами_Сбер_КГИ_ММ 16-06-2025,14,18,77.8%,https://docs.google.com/spreadsheets/d/1ga-o-sjaIzeRjwGDoIXCGieANXdzXXtj5ByjoU-TDHc
1088,[Просчет-РФ] Мария Княгинина / Термобутылка - 1155 шт 06-12-2024,14,14,100.0%,https://docs.google.com/spreadsheets/d/1Phm_gCqv0lrrIUJQY52ZoZC2zuXQncQYJxwjx7WPjNE
2408,[Просчет] Брикнер Екатерина / колокольчик фарфор 02-06-2025,14,20,70.0%,https://docs.google.com/spreadsheets/d/181ZxZrFaUWI1e3qRg9TJh5Al3izl_cZwnECVfgdSZc0
501,[Просчет-РФ] Наталья Головань / Подборка - 5000 шт 29-05-2025,14,14,100.0%,https://docs.google.com/spreadsheets/d/1ckzaUbjsGNKXAmeI_l1S3frExNCb06e9O8ZL7rnobO4
1458,[Просчет] Газпромбанк игры/300 шт,14,14,100.0%,https://docs.google.com/spreadsheets/d/1gKbWiQZhhUdXljaISpM9Rz1dv8BzDjEUfAzj-fOjhtQ
677,[Просчет-РФ] Сложный запрос,14,14,100.0%,https://docs.google.com/spreadsheets/d/1lSdNhLkMS4xQjbRjNKNHJQP9FE0JCSCvpCeI88jI4gM
1247,[Просчет] ООО Хэдкорн / Отвертка 22-11-2024,14,14,100.0%,https://docs.google.com/spreadsheets/d/1CGILnqdzp_FxvRwxpNhH7ruRkxXOozLkvV44kFOa5iE
1290,[Просчет] тактические предметы,14,14,100.0%,https://docs.google.com/spreadsheets/d/1tpo7sxY-w9gw35jhoLg86XtGpT4OHbmizOz3tZBzUh8
1441,[Просчет] Екатерина Майорова / Расчет Puffer_рюкзаков 300шт_ наборов для коктейлей_500шт_Glorax_КГИ_ММ 11-09-2024,14,16,87.5%,https://docs.google.com/spreadsheets/d/1KgsxWFZiER-Gt8VrR3mVNeLHbGMV8-OboJsNar89tyA
1279,[Просчет] Натали Леманн Иллан / коробка/сейф/фотоаппарат_100/300/500_МТС_КГИ (MWS) 10-10-2024,14,14,100.0%,https://docs.google.com/spreadsheets/d/1o-kVE3hJIYont91sNmQ59q7E5ZF1kyGOsPAfkMoFKV4
1322,[Просчет] Щербакова Ксюша / Щербакова Ксюша / Расчет (Универсальная позиция)_Тапочки_300/500/1000_ВК_КГИ_ММ 16-10-2024,14,14,100.0%,https://docs.google.com/spreadsheets/d/1JMWE3niYRl5T825c4jScyCS6zIcbUTa5PW3SUXD0sJk
3044,"[Просчет] Талия / Скакалка, коврики для йоги, термосы, ленты для фитнеса.... 08-10-2024",14,14,100.0%,https://docs.google.com/spreadsheets/d/1BTrMOpSm4wvu5De-bnWJnKKTQ_fy4U6K1JAjV8iP3sw
382,[Просчет] ООО Кастомлаб / Columbus 02-07-2025,14,14,100.0%,https://docs.google.com/spreadsheets/d/1dNe-jOx4LMx145xpavvnaGZK9mOmgbcRAaX47IFlmDc
2665,"[Просчет] Наталья Брель Иллан / Расчет (Текстиль)_Футболки, худи, жилеты_3900/2000/1850_Альфа-банк_ММ 13-03-2025",14,14,100.0%,https://docs.google.com/spreadsheets/d/1PO2E68hphgJralbyhl1SkejJuvzbkbdvBfMO4FqZ4-s
221,[Просчет-РФ] ПО х IL_ILLAN Kids_Первичная аналитика_КГИ,14,20,70.0%,https://docs.google.com/spreadsheets/d/1bDi5p728zt3GJToMnpcZVGyRyW_QkBwJnAkEa7itIoU
1219,[Просчет-РФ] Екатерина / 11-10-2024,14,14,100.0%,https://docs.google.com/spreadsheets/d/1UjKOs9HCvHhRkyR5Gm99uo1fvcz8YNc2BBr3bMmWTZI
1421,[Просчет] Монетница подстигарник,14,14,100.0%,https://docs.google.com/spreadsheets/d/1taBPo_dGV5_zDelysu7KWrY39oHOGF6LaWoGuU-NkfM
2667,[Просчет] Ольга Стародубцева Иллан / шторка/термобутылка_500-1000_МТС_КГИ_ММ 13-03-2025,14,20,70.0%,https://docs.google.com/spreadsheets/d/1Gz5qTzRWE1BqfGmoD90pii-T9pCx6upLWOdBgiIDcOI
435,[Просчет-РФ] Александр / ЦОИ - 1000 шт 30-06-2025,14,15,93.3%,https://docs.google.com/spreadsheets/d/1j5DaAArLVvICNzFTQoXR7-GdEFnOSitJFeh3tYkPH0c
1341,[Просчет] Вероника INTRA / Сувенирка из понравившихся 17-09-2024,14,14,100.0%,https://docs.google.com/spreadsheets/d/1fV8HLiZ32tjs75kHWrwVr1mJJ6gdxVqxmNC_TfnXuiU
980,[Просчет-РФ] ЗАПРОС ГОДА)___Биокад__Полиграфия,13,13,100.0%,https://docs.google.com/spreadsheets/d/1r9N9WKl3TlQdcn_QT9C2nIjkV23n2mnRnq0okMTLv3k
3029,[Просчет] О стоимости сувенирной продукции,13,13,100.0%,https://docs.google.com/spreadsheets/d/1yfV8DtssdavEVl-rGOEas5-0V0BPULH6heyiLer5C_o
2551,[Просчет-РФ] Елизавета Постных Иллан / Тендер ВТБ - 22500 шт 21-05-2025,13,13,100.0%,https://docs.google.com/spreadsheets/d/1DL2TLOxxDAEGUOg-at9ACtfD-iOW_iF8DQaUdY12bRY
3102,[Просчет] Татьяна Суханова / новогодние подарки - 150 шт 20-09-2024,13,13,100.0%,https://docs.google.com/spreadsheets/d/1l-9zgRexc8MEZdEnwkoaOD0kdxmHh0RUKQVFdfoCFM0
1264,[Просчет] ООО МГМ / Тапки 09-10-2024,13,14,92.9%,https://docs.google.com/spreadsheets/d/1qH4_9QWlrQVkwXYzZXDZd_53dPzI9YBBCP_DmUjBz6Q
721,[Просчет-РФ] мерч -1884 (лизинг),13,13,100.0%,https://docs.google.com/spreadsheets/d/171CegwY31Tr0-ka0vdiTUG70jUUB3o85RgJm9YZJBm4
905,[Просчет-РФ] шары пластиковые 300000 шт.,13,13,100.0%,https://docs.google.com/spreadsheets/d/1YtY-XY6LzjKEAF1MbeKwiNT7PKBBwmLZlwruj2MoO3E
3016,[Просчет] Пакеты,12,12,100.0%,https://docs.google.com/spreadsheets/d/1voTkH4ncnQbOKp1BoEQWGvkH8hRv0F39kY-8tu6JAr4
1166,[Просчет] Екатерина Литвина / Расчет_коллекция СБЕР_НСПК_КГИ_Мегамаинд 12-11-2024,12,12,100.0%,https://docs.google.com/spreadsheets/d/1VCTSegutAYoagOjhDgfZ-aReo0sPF1Fl_354JpU40M0
605,[Просчет] Ольга Стародубцева Иллан / Расчет (Универсальная позиция/Текстиль)_Дождевик_Образец_СберРиски_ММ 09-06-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/16pokhmcvDBUwCHMRJouT7afNNoJ5RR7SZRqoJf_z5OY
822,"[Просчет] Мария Княгинина / шприц_трубка_500,1000, 5000_Лукойл_КГИ_М 06-03-2025",12,18,66.7%,https://docs.google.com/spreadsheets/d/1Q_xWD9ur99Xn3c3cUTL7Dy-kjlEmi1YJP4uB7cK2BZ4
1012,"[Просчет] ХЭДКОРН, ООО / Обложки для паспорта_ Значок_ Значок с коробкой 25-02-2025",12,14,85.7%,https://docs.google.com/spreadsheets/d/1FdceYO8J7mua2i3d2phDWKkajHzOrDhB-VDi8UED8uY
2733,[Просчет] РФ / Портативный принтер 09-06-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1iab3npDrWiRaSAHMVAYWXWy8ukKj-QjlopFx2ytopDE
2444,"[Просчет] Елизавета Шелопаева / Подставка для телефона, кольцо-подставка, брелок, стакан, записная книжка_500-1700_МТС_КГИ_MegaMind 13-05-2025",12,16,75.0%,https://docs.google.com/spreadsheets/d/11Sduh8mJiC9BjSj1hm7B28dKBUf6x8Vtf19n46MGSAI
202,"[Просчет-РФ] веер, 500, 1000, 2000 шт",12,12,100.0%,https://docs.google.com/spreadsheets/d/17__5YioRXSYhr21_cg5S9R2AZIWd-OUgQoxjauX7kE0
835,[Просчет] Татьяна Тихонова Иллан / Расчет (Полиграфия)_4 вида коробок ОТП_1000/5000/10 000/20 000_ОТП Банк_КГИ_ММ 07-03-2025,12,16,75.0%,https://docs.google.com/spreadsheets/d/1Cq0W9llpffL8pFL5lpyg9EZfIyftnuCKRkZaY_rQlFY
1203,[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_пуффер коллекция_300/500_МТС Банк_КГИ_ММ 15-11-2024,12,12,100.0%,https://docs.google.com/spreadsheets/d/1d-bqIihSr4bdmnYWlGZtqOEqIfV2qQQD6AshTrnE1Ks
1149,[Просчет-РФ] Карабины и туристическое кольцо,12,12,100.0%,https://docs.google.com/spreadsheets/d/1MKYA2VAET38ZDXjIgSI64UuyfdXFN_q0WYMr_9B1tu0
993,[Просчет] Александр Эйнгорн / просчет елочных игрушек 21-02-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1P_317N1CRl_YCDIWseYgX7-nw6evza0CvKEh-NTkCik
978,[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_спортивная сумка дутая_100/300 шт_МКБ_КГИ_ММ 20-02-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/18vgI9P1QfYPgoB0AtqyIftLNRoE4i6m64UMXE1I6f3U
1404,[Просчет] ООО Хэдкорн / Подставка 06-09-2024,12,12,100.0%,https://docs.google.com/spreadsheets/d/1aQ6SKwe1b_JNljHkmVXvhIHFl-pF0yu14tWNSvVM8R0
1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,12,12,100.0%,https://docs.google.com/spreadsheets/d/1XCc1tjwKD2b5RiNFB-HfAl0d9P2bQX3wOVeCiuzYT6Y
2866,[Просчет-РФ] Re: #30336545 Запрос на ВИП подарки,12,12,100.0%,https://docs.google.com/spreadsheets/d/1F-hnwHVbALAGwDbtZ-xcxxnEE17Ve44CA0xIr1RNVUU
2481,[Просчет] Иллан / Расчет (Универсальная позиция)_Летняя коллекция для каталога_Т1_КГИ_ММ 21-04-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1lZNfhdaaoNR7PDM9OTeu1cUZx_OrjYqyZ_PPjlwqesM
1017,[Просчет] Александр Эйнгорн / подставочки деревянные 25-02-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/13GUzrjdROlFiGk0_Pj68djseJCQpgM9VunjKXqU7sOw
3061,[Просчет] Грелка,12,12,100.0%,https://docs.google.com/spreadsheets/d/1H3aWpCuL7t1-XpnzO2Iw2jlqbbHA1_2iq2AY9eGqMlY
1111,[Просчет-РФ] Мария Княгинина / Рюкзаки 11-12-2024,12,12,100.0%,https://docs.google.com/spreadsheets/d/1CZx2DNvrfV8pbC888PvWuQWZu7WL9U4sPlsjTmYzK_Y
2949,[Просчет-РФ] Брелоки акриловые,12,12,100.0%,https://docs.google.com/spreadsheets/d/1VIgzIiXtAjvF8AFt0BJCfpP60ttQbmAPQj0haR1WbjA
841,[Просчет-РФ] Мария Селиванова / 06-03-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/14P4euALgTYfeJsedxFoM9XUB2Kw3NOEt4vS3h2Bp5Zk
881,"[Просчет] Елизавета Постных Иллан / Расчет (Персонализация)_Ключ капсула (худи, кружка, блокнот, шоппер)_100-1000 шт_Ростелеком_КГИ_ММ 24-03-2025",12,12,100.0%,https://docs.google.com/spreadsheets/d/10XNvF1Q9-w7uFrB5habr7HVpShZnbpbJdqjXiVScRWk
3113,"[Просчет] Дарья Ельницкая Иллан / Позиции к НГ - 1000 шт, 2000 шт 24-09-2024",12,12,100.0%,https://docs.google.com/spreadsheets/d/16ggbSNND_PfItKomZVCrmVqttPsC76hPbyJSQX9FQlg
1116,[Просчет-РФ] Худи,12,12,100.0%,https://docs.google.com/spreadsheets/d/13OjWIsyzvRPVBDEtV0DkG-ywJ7ZySer03BTS3lSIpOs
2422,"[Просчет] Екатерина Елагина / Расчет_значки, флаги, стаканчики светящиеся_тираж 30 000 штук_Росатом_КГИ_ММ 27-05-2025",12,12,100.0%,https://docs.google.com/spreadsheets/d/1SC4p1rVMdyUyJsxIqzpRXIRwjR8lD9nH9wK7q8-IVqQ
1288,[Просчет] Бабкина Мария / Игрушка мишка 11-10-2024,12,12,100.0%,https://docs.google.com/spreadsheets/d/1UQOKVIOtkMk1KYrMfXOs53CAuAvz5p2sQ_WT83uGFbs
1303,[Просчет] Артем Василевский / Сумки альфа 14-10-2024,12,22,54.5%,https://docs.google.com/spreadsheets/d/1Lxj6-U-T4yGEtIdJAaALOGLsNwsagAA5lSj-wLvZoZ0
919,[Просчет-РФ] Элина Казандж Ресо Лизинг / 28-03-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1fwvX9lN3tRlhmI_X0Ie9b-W1wX8B-2sh-vDSfc9NdbY
2838,[Просчет] Катя Майорова / чайный набор сигнум_100/300/500_ПСБ_КГИ_ММ 20-03-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1LMsOZRwwG67iopxm95ITou7fCdWjKLf4pjhYRd_WVS4
475,[Просчет-РФ] Маргарита / Цифровой инфракрасный термометр - 5000 шт 12-05-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1q3wYKggfwO_arDi1K2C7A08YvkL-Eeg8mUN0bemeMyU
2794,[Просчет-РФ] снежные шары / 03-04-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1wTHXmyniXQxxFvDDgDy-w9sUNYXrsWLaZAJzvhjLj20
844,[Просчет-РФ] Лена Иллан / тапки и плед РТК / 5-7-10 тыс.,12,12,100.0%,https://docs.google.com/spreadsheets/d/1cLvaFdp3bNneedusC9yJHYHGfLMWk5mpuCAMhayUSE8
1253,[Просчет-РФ] Расчет сувенирной продукции,12,34,35.3%,https://docs.google.com/spreadsheets/d/1k7PezR5QghcvL_kcBcNdaaa0rFLbk5Jnwt6PUKfICa8
478,[Просчет-РФ] Мария Княгинина / Носки - 100/300/500 шт 23-06-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1qC_BibnUuoko3hbpBCHB0EEVlCx9lIP5MoUwHEC4qxo
1455,[Просчет] Megamind / Караоке 13-09-2024,12,18,66.7%,https://docs.google.com/spreadsheets/d/1Oi0HYhdQHN7tBROz4g3F085ZvNvcKzLHDCkfcs6On6s
2362,[Просчет-РФ] Сумки к новому году,12,12,100.0%,https://docs.google.com/spreadsheets/d/1D9n8hI0B-hboN_tmKo2Ld5N_qSXxUNcf73-zj7lQMnE
928,[Просчет] Иллан / Расчет_Картхолдер красный для телефона на магните_100шт/150шт._МТС_КГИ_ММ 03-02-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1hnwxYf20A51S7dV7tTw9l8cVDIIzjqKzhC_ifWjgp8g
1057,[Просчет-РФ] Мария Княгинина / Кармашки и ленты ГПБ 500/1000/2500 21-01-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/17uWU8uFcOwihCBxm5FmEkSvhhlxMuwYbGnKwkS6wCVA
2628,[Просчет] Евгения Кичко Глоракс / Игрушка космонавт_50шт 25-04-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1Yabk_NCXSKEGVsrpXqqc7m2pZND8VqbGorr6t-6KCjA
245,[Просчет] Полина Вальницкая / Расчет (Универсальная позиция)_ежедневник_от 50 до 5000 шт_МТС_КГИ (Каталог НГ)_ ММ 03-07-2025,12,24,50.0%,https://docs.google.com/spreadsheets/d/13DOK6_4ox-pmqurespTyWkAuHezBnHsbqFxAfIFnXd4
694,[Просчет] Елизавета Шелопаева / Расчет (Универсальная позиция)_зонт персонализация_500/1000_ОТП_КГИ_MegaMide 09-04-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1KsgGjvadvv9cepkn6TUgJyZIFiCfQMTNbjwW7wHxjb0
722,[Просчет] Наталья Лактистова / Клавиатура вайлдбериз 10-04-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1hemOK5G6yOrlhpesa6GAbnnOXDZZYbE8rwA7ckqEnpk
1121,[Просчет-РФ] Заменам шарикам в пиццериях,12,12,100.0%,https://docs.google.com/spreadsheets/d/1ANN_0WGWPg9jMHbLwvc_A8rqkSj1DquXjVItyeWLdtE
1224,[Просчет-РФ] Иллан / Сумки Иллан 20-11-2024,12,12,100.0%,https://docs.google.com/spreadsheets/d/1GQu3OGtYb1-jBjEj41TzmUC5ASWlFIyJ2IHSeFSriOE
744,[Просчет-РФ] Ярослава Иллан_ПАПШ бокс S7 / Портативные принтеры,12,12,100.0%,https://docs.google.com/spreadsheets/d/1sIY9uXhppIPraQDumqpH252PtyRSE5DMsAlXwW696TI
234,"[Просчет] ХЭДКОРН, ООО / втб фарфор 08-07-2025",12,16,75.0%,https://docs.google.com/spreadsheets/d/1iBsPWtQP_SE3ZvMFUYTVhiDCXmfJ3-DB2bMGmMcqxBk
2923,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Салатники_блюдо_570_Русгидро_Кги_ММ 15-01-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1eeV2mh3_oy8qU3T_dooLzP-8DGbIcvhCjRMKZo2A6zo
2262,"[Просчет-РФ] запросы от ЮКЭН, 3 запроса",12,14,85.7%,https://docs.google.com/spreadsheets/d/1-cEbcak0vXHfUkV-bADsr7WYU5zwlJyVFlWJH8r9u8U
2712,"[Просчет-РФ] Запрос на антистресс фигурки, брендированнае.",12,12,100.0%,https://docs.google.com/spreadsheets/d/1XC5r38PTMpSVcUXfcjQhmHLiI9VZCPHG7QengvYXb0k
2909,[Просчет] Екатерина Литвина / Расчет (Универсальная позиция)_разные сувениры на тендер_Атомтехэнерго 29-01-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1MuZwbwC__GwI8adgLF8crI7CcsOOPAXI62LfrLuOd2E
2317,[Просчет-РФ] Гирлянда_ОМК_300/500/1000_КГИ,12,12,100.0%,https://docs.google.com/spreadsheets/d/1ve2vanuGKt3M5CjV15ysvEYMzXU1R-rx8jreL57EHc0
169,[Просчет] ООО Кастомлаб / Мягкие игрушки АльфаБанк 22-07-2025,12,16,75.0%,https://docs.google.com/spreadsheets/d/15JStZdI4pfDOqhAWHJebJV3toE7EMHsypzflqb4hob0
2539,"[Просчет-РФ] Екатерина Литвина Иллан / Рюкзак,стикеры, дождевики для Петербургской Недвижимости",12,12,100.0%,https://docs.google.com/spreadsheets/d/12voBssLZZzfO_k-HnGlZcSq_ZRA0TbgPR9SwJtyzu4U
2449,[Просчет] Елизавета Шелопаева / шнурок на телефон_2000/3000/4700_МТС_КГИ_MegaMind 04-05-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1HG1BjX0jJtdJmlkpVUpuMvN5lOcVQSbqVVmsLGmO_Rc
540,[Просчет-РФ] Пуливизатор,12,12,100.0%,https://docs.google.com/spreadsheets/d/1RqkkxGEyLVOSaC-ZwqqkA_wkJBlIDRbBObLSwfW8o4M
391,[Просчет-РФ] Подарки сотрудникам,12,18,66.7%,https://docs.google.com/spreadsheets/d/1Pw94g4V1j0aHB4H0Isw6djFLG1doesS9mMK0vDB5h_4
622,"[Просчет] ООО ""КГИ"" / Расчет (Универсальная позиция)_брелоки_1000шт_ТВЭЛ_КГИ_обвес палитра_ММ 05-05-2025",12,36,33.3%,https://docs.google.com/spreadsheets/d/1V73j5OvdiwpgPrZm_K61c-fzmCC4Lk8Crw3vMP4VhsU
2700,[Просчет] Екатерина Болихова / летняя лавка_ГПБА_КГИ_ММ 18-03-2025,12,12,100.0%,https://docs.google.com/spreadsheets/d/1QQjjqmdzdcrwE4UYcT2OnJjGcPSxcfbsco688nKJHq0
1382,[Просчет] Елена Show Staff / Визитницы и закладки - 300/500 шт 04-09-2024,12,12,100.0%,https://docs.google.com/spreadsheets/d/16toM9Nrt3pSI_I5a1oWF1V-GA_rJf6NC9MADUknw7JU
2701,[Просчет-РФ] Мария Княгинина / Подарки к НГ_Петелинка_700-2000 шт 18-03-2025,12,18,66.7%,https://docs.google.com/spreadsheets/d/1Q_nfbra9G1rxTiHkE7ln-Z9H6Ha5vvcPr7Rcenh1b6c
830,[Просчет-РФ] Подносы с лого 500-1000шт,11,11,100.0%,https://docs.google.com/spreadsheets/d/1gC1rzkDTGQCHrbSB2eAUp-IRhHJAwlxEfBnXf8OzzYs
