ID_Оффера,ID_Товара,ID_Проекта,Название_Проекта,Quantity_OLD,Маршрут,Price_USD,Price_RUB
274,75,169,[Просчет] ООО Кастомлаб / Мягкие игрушки АльфаБанк 22-07-2025,50000,Доставка АВИА,6.05,534.55
275,75,169,[Просчет] ООО Кастомлаб / Мягкие игрушки АльфаБанк 22-07-2025,100000,Доставка ЖД,4.86,424.96
276,75,169,[Просчет] ООО Кастомлаб / Мягкие игрушки АльфаБанк 22-07-2025,100000,Доставка АВИА,5.65,499.01
285,77,178,[Просчет] Яна Ощепкова / ММ_Газпромнефть Битум_НГ 2026 21-07-2025,7000,Доставка ЖД,4.48,381.0
286,77,178,[Просчет] Яна Ощепкова / ММ_Газпромнефть Битум_НГ 2026 21-07-2025,7000,Доставка АВИА,5.17,439.14
287,78,178,[Просчет] Яна Ощепкова / ММ_Газпромнефть Битум_НГ 2026 21-07-2025,7000,Доставка ЖД,3.18,270.46
288,78,178,[Просчет] Яна Ощепкова / ММ_Газпромнефть Битум_НГ 2026 21-07-2025,7000,Доставка АВИА,3.5,297.39
289,79,178,[Просчет] Яна Ощепкова / ММ_Газпромнефть Битум_НГ 2026 21-07-2025,1000,Доставка ЖД,44.12,3750.13
290,79,178,[Просчет] Яна Ощепкова / ММ_Газпромнефть Битум_НГ 2026 21-07-2025,1000,Доставка АВИА,47.7,4054.48
291,79,178,[Просчет] Яна Ощепкова / ММ_Газпромнефть Битум_НГ 2026 21-07-2025,5000,Доставка ЖД,38.23,3249.78
292,79,178,[Просчет] Яна Ощепкова / ММ_Газпромнефть Битум_НГ 2026 21-07-2025,5000,Доставка АВИА,41.81,3554.13
293,80,178,[Просчет] Яна Ощепкова / ММ_Газпромнефть Битум_НГ 2026 21-07-2025,2000,Доставка ЖД,2.53,215.24
294,80,178,[Просчет] Яна Ощепкова / ММ_Газпромнефть Битум_НГ 2026 21-07-2025,2000,Доставка АВИА,2.88,244.99
299,83,186,[Просчет] Лаура Гугкаева / Алруд фарфор 16-07-2025,30400,Доставка ЖД,3.6,302.8
300,83,186,[Просчет] Лаура Гугкаева / Алруд фарфор 16-07-2025,30400,Доставка АВИА,4.36,365.88
301,84,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,2.29,195.0
302,84,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,2.06,175.0
303,85,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,1.4,118.0
304,85,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка АВИА,1.59,134.0
305,85,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,1.09,92.0
306,85,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка АВИА,1.27,108.0
307,86,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,2.0,168.0
308,86,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка АВИА,2.19,184.0
309,86,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,1.86,157.0
310,86,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка АВИА,2.05,173.0
311,87,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,3.43,291.0
312,87,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,3.36,285.0
313,88,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,0.8,68.0
314,88,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка АВИА,0.87,74.0
315,88,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,0.48,40.0
316,88,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка АВИА,0.54,46.0
317,89,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,12.784535947712419,1103.0055555555557
318,89,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,11.939712418300655,1031.1955555555558
319,90,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,6.023055555555555,531.6117222222222
320,90,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,5.6499346405228765,498.74044444444445
321,91,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,7.062691503267972,613.9287777777777
322,91,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,6.685934640522875,581.9044444444444
323,92,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,4.185827777777778,367.3553611111111
324,92,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,4.068811111111111,357.40894444444444
325,93,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,1.89,161.0
326,93,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,1.62,138.0
327,94,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,0.56,48.0
328,94,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,0.44,37.0
329,95,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,0.45,38.0
330,95,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,0.36,31.0
331,96,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,0.35,32.0
332,97,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,1.79,143.35
333,97,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка АВИА,1.95,156.34
334,97,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,1.73,138.46
335,97,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка АВИА,1.85,148.25
336,98,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,1.32,113.94
337,98,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка АВИА,1.73,138.235
338,98,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,1.32,105.86
339,98,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка АВИА,1.54,123.35
340,99,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,9.43793650793651,808.3770666666668
341,99,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка АВИА,9.901936507936508,851.2506666666667
342,99,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,9.301047619047619,795.8032000000001
343,99,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка АВИА,9.73304761904762,835.7200000000001
344,100,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,4.32,367.0
345,100,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка АВИА,4.65,395.0
346,100,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,4.12,350.0
347,100,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка АВИА,4.46,379.0
348,101,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,1.87,159.0
349,101,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,1.7,145.0
350,101,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,20000,Доставка ЖД,1.66,141.0
351,102,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,3.54,298.0
352,102,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,3.34,281.0
353,103,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,4.84,411.0
354,103,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,3.94,335.0
355,104,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,5000,Доставка ЖД,3.79,322.0
356,104,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,3.63,308.0
357,105,187,[Просчет-РФ] Ваня Бочаров / Фестиваль MEDIA LAB FEST 16-07-2025,10000,Доставка ЖД,1.05,89.0
358,106,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,3000,Доставка ЖД,13.47964706,1145.77
359,106,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,3000,Доставка АВИА,15.21764706,1293.5
360,106,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,5000,Доставка ЖД,12.99494118,1104.57
361,106,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,5000,Доставка АВИА,14.71188235,1250.51
362,107,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,3000,Доставка ЖД,17.35541176,1475.21
363,107,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,3000,Доставка АВИА,19.09341176,1622.94
364,107,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,5000,Доставка ЖД,16.82364706,1430.01
365,107,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,5000,Доставка АВИА,18.54058824,1575.95
366,108,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,3000,Доставка ЖД,16.75917647,1424.53
367,108,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,3000,Доставка АВИА,18.49717647,1572.26
368,108,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,5000,Доставка ЖД,16.23458824,1379.94
369,108,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,5000,Доставка АВИА,17.95164706,1525.89
370,109,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,3000,Доставка ЖД,17.07,1450.95
371,109,188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,3000,Доставка АВИА,18.93764706,1609.7
